Id,Pred
2016_1173_1235,0.0720464374258444
2016_1173_1242,0.013305420141708279
2016_1173_1246,0.004704946105672579
2016_1173_1268,0.013762218920998189
2016_1173_1274,0.02286895770942432
2016_1173_1276,0.02522712946884561
2016_1173_1277,0.003985106484274177
2016_1173_1292,0.9999346231126391
2016_1173_1314,0.007132071600738319
2016_1173_1320,0.9968141269694841
2016_1173_1323,0.01354996221389816
2016_1173_1328,0.07518481320638754
2016_1173_1332,0.020424066113048533
2016_1173_1333,0.5817423210668154
2016_1173_1338,0.014141063511855559
2016_1173_1344,0.08017016653424841
2016_1173_1345,0.006169182390102236
2016_1173_1355,0.9999999799223485
2016_1173_1371,0.09017433565237948
2016_1173_1372,0.9999999511330497
2016_1173_1380,0.9999999999897973
2016_1173_1386,0.9152283744345934
2016_1173_1392,0.9999189913317321
2016_1173_1393,0.023488833954101614
2016_1173_1396,0.7446001700732784
2016_1173_1400,0.03150538179404126
2016_1173_1401,0.01665597399395354
2016_1173_1403,0.09992871044485022
2016_1173_1409,0.8863580707638055
2016_1173_1421,0.9999999831637959
2016_1173_1423,0.9999886564003243
2016_1173_1425,0.12613146231862335
2016_1173_1428,0.051825291571471616
2016_1173_1433,0.7038507368275992
2016_1173_1435,0.13343691769913216
2016_1173_1437,0.03573906346549149
2016_1173_1438,0.010747885624736974
2016_1173_1451,0.9999999336300891
2016_1173_1452,0.06438886751589439
2016_1173_1453,0.9999937488795496
2016_1173_1455,0.9720279722535181
2016_1173_1458,0.010339256283062781
2016_1173_1462,0.048942175630683024
2016_1173_1463,0.9999995045734037
2016_1181_1192,0.9999999888627805
2016_1181_1195,0.9999999825725044
2016_1181_1201,0.9999753606940303
2016_1181_1211,0.9996701099943341
2016_1181_1214,0.9999999999990328
2016_1181_1218,0.9976520815076817
2016_1181_1221,0.9999999912669625
2016_1181_1231,0.6333425315978172
2016_1181_1233,0.9999998854296261
2016_1181_1234,0.9301771554724737
2016_1181_1235,0.9553194995496127
2016_1181_1242,0.7878460333868218
2016_1181_1246,0.5655590228814162
2016_1181_1268,0.7935091673444342
2016_1181_1274,0.8656856777164531
2016_1181_1276,0.8769538598095568
2016_1181_1277,0.5242263404088958
2016_1181_1292,0.9999997625849839
2016_1181_1314,0.6642258724919701
2016_1181_1320,0.9999883944722994
2016_1181_1323,0.7909151529934999
2016_1181_1328,0.9572434283569592
2016_1181_1332,0.8516717727442843
2016_1181_1333,0.9973960265555093
2016_1181_1338,0.7979851973907333
2016_1181_1344,0.9600033950986174
2016_1181_1345,0.6309230639367084
2016_1181_1355,0.9999999999270932
2016_1181_1371,0.9646569690116027
2016_1181_1372,0.9999999998225522
2016_1181_1380,0.9999999999999629
2016_1181_1386,0.9996637745036638
2016_1181_1392,0.9999997058138643
2016_1181_1393,0.8688374263305679
2016_1181_1396,0.9987560224656598
2016_1181_1400,0.899582559969195
2016_1181_1401,0.823463183700695
2016_1181_1403,0.9683287569702488
2016_1181_1409,0.9995346465902801
2016_1181_1421,0.9999999999388636
2016_1181_1423,0.9999999588081351
2016_1181_1425,0.9754592705959655
2016_1181_1428,0.9377029410163623
2016_1181_1433,0.9984744631514844
2016_1181_1435,0.9769613401130267
2016_1181_1437,0.9107690862637754
2016_1181_1438,0.749498481944373
2016_1181_1451,0.9999999997589946
2016_1181_1452,0.9498802270548425
2016_1181_1453,0.9999999773005034
2016_1181_1455,0.9998955146357188
2016_1181_1458,0.7420718893083212
2016_1181_1462,0.9340876302491883
2016_1181_1463,0.9999999982009833
2016_1192_1195,0.38989429686159666
2016_1192_1201,0.00045179493394805864
2016_1192_1211,3.3748127124063916e-05
2016_1192_1214,0.9999131664839593
2016_1192_1218,4.732284282266463e-06
2016_1192_1221,0.5604970050225742
2016_1192_1231,1.9237777367593974e-08
2016_1192_1233,0.08859622686758507
2016_1192_1234,1.4836957473531935e-07
2016_1192_1235,2.3812626210291222e-07
2016_1192_1242,4.1358707994161805e-08
2016_1192_1246,1.4498528681069412e-08
2016_1192_1268,4.2798439972946785e-08
2016_1192_1274,7.178185228213458e-08
2016_1192_1276,7.937532182789186e-08
2016_1192_1277,1.2271431395746897e-08
2016_1192_1292,0.04480835621710487
2016_1192_1314,2.2031564271254054e-08
2016_1192_1320,0.0009587166875323185
2016_1192_1323,4.2129286421455866e-08
2016_1192_1328,2.49342434261751e-07
2016_1192_1332,6.394774052666221e-08
2016_1192_1333,4.265854267908038e-06
2016_1192_1338,4.39934891333581e-08
2016_1192_1344,2.673168344285376e-07
2016_1192_1345,1.903865541259683e-08
2016_1192_1355,0.9934963364972729
2016_1192_1371,3.0398052958978106e-07
2016_1192_1372,0.9843170010607483
2016_1192_1380,0.9999966734548039
2016_1192_1386,3.311202301480892e-05
2016_1192_1392,0.03647679187617502
2016_1192_1393,7.37743417622446e-08
2016_1192_1396,8.941693416580772e-06
2016_1192_1400,9.977198735356008e-08
2016_1192_1401,5.1950012806021606e-08
2016_1192_1403,3.4051351788068215e-07
2016_1192_1409,2.392111108589079e-05
2016_1192_1421,0.9945405917022151
2016_1192_1423,0.21283038666623447
2016_1192_1425,4.4268852649819524e-07
2016_1192_1428,1.6763876228910036e-07
2016_1192_1433,7.289334475747941e-06
2016_1192_1435,4.722769441115663e-07
2016_1192_1437,1.1367623370664194e-07
2016_1192_1438,3.3322468467851133e-08
2016_1192_1451,0.9788187105366165
2016_1192_1452,2.1107482870783554e-07
2016_1192_1453,0.329145990378418
2016_1192_1455,0.00010656869779908479
2016_1192_1458,3.2042328904560284e-08
2016_1192_1462,1.5783285444405094e-07
2016_1192_1463,0.8609319881845044
2016_1195_1201,0.000706787325479735
2016_1195_1211,5.2807985497783013e-05
2016_1195_1214,0.9999445064131675
2016_1195_1218,7.405047819115719e-06
2016_1195_1221,0.6661750955269236
2016_1195_1231,3.0103229656405316e-08
2016_1195_1233,0.13202860093079963
2016_1195_1234,2.3216835142579718e-07
2016_1195_1235,3.7261937967799903e-07
2016_1195_1242,6.471801007441159e-08
2016_1195_1246,2.2687264302667138e-08
2016_1195_1268,6.69708992717314e-08
2016_1195_1274,1.12324073565989e-07
2016_1195_1276,1.2420631631292547e-07
2016_1195_1277,1.9202307621811463e-08
2016_1195_1292,0.068385340486498
2016_1195_1314,3.447494090549658e-08
2016_1195_1320,0.0014993857889448055
2016_1195_1323,6.592380937648687e-08
2016_1195_1328,3.901704153626323e-07
2016_1195_1332,1.0006527436552746e-07
2016_1195_1333,6.6751829097242155e-06
2016_1195_1338,6.884090937043198e-08
2016_1195_1344,4.182967073870903e-07
2016_1195_1345,2.9791644083814587e-08
2016_1195_1355,0.9958339878182376
2016_1195_1371,4.756679551288448e-07
2016_1195_1372,0.9899205630986658
2016_1195_1380,0.9999978741346773
2016_1195_1386,5.181264883057872e-05
2016_1195_1392,0.05592660012728915
2016_1195_1393,1.154419162867133e-07
2016_1195_1396,1.3991870725501482e-05
2016_1195_1400,1.5612296860372108e-07
2016_1195_1401,8.129125872376382e-08
2016_1195_1403,5.328346707617628e-07
2016_1195_1409,3.7431194146786594e-05
2016_1195_1421,0.9965042207305456
2016_1195_1423,0.297299307078006
2016_1195_1425,6.927178196112961e-07
2016_1195_1428,2.623207266151055e-07
2016_1195_1433,1.1406286940395315e-05
2016_1195_1435,7.390176838291077e-07
2016_1195_1437,1.778802988428756e-07
2016_1195_1438,5.21429213915335e-08
2016_1195_1451,0.9863595968849138
2016_1195_1452,3.3028936937007093e-07
2016_1195_1453,0.43430854249566303
2016_1195_1455,0.00016674841780008276
2016_1195_1458,5.0139762007490406e-08
2016_1195_1462,2.469764672886463e-07
2016_1195_1463,0.9064304216968744
2016_1201_1211,0.06947890170378732
2016_1201_1214,0.9999999607479182
2016_1201_1218,0.010361245455814396
2016_1201_1221,0.9996456990983338
2016_1201_1231,4.2559724285813044e-05
2016_1201_1233,0.9953717318639571
2016_1201_1234,0.00032814422727331794
2016_1201_1235,0.0005265517328549554
2016_1201_1242,9.149337145015804e-05
2016_1201_1246,3.207542317129231e-05
2016_1201_1268,9.46780325093775e-05
2016_1201_1274,0.00015878450302943923
2016_1201_1276,0.00017557863198901886
2016_1201_1277,2.7148499139008186e-05
2016_1201_1292,0.9904565686886291
2016_1201_1314,4.874011640411089e-05
2016_1201_1320,0.6798047143744342
2016_1201_1323,9.31978794958792e-05
2016_1201_1328,0.0005513395918345233
2016_1201_1332,0.00014145756568149722
2016_1201_1333,0.00934954972088984
2016_1201_1338,9.732144420576165e-05
2016_1201_1344,0.0005910606434005517
2016_1201_1345,4.211922544019352e-05
2016_1201_1355,0.9999970411147623
2016_1201_1371,0.0006720727867225443
2016_1201_1372,0.9999927984063549
2016_1201_1380,0.9999999984963994
2016_1201_1386,0.06825867307844943
2016_1201_1392,0.9882014498055656
2016_1201_1393,0.00016319125536725415
2016_1201_1396,0.019398957691280912
2016_1201_1400,0.0002206862117674202
2016_1201_1401,0.00011492067178328508
2016_1201_1403,0.00075278306340653
2016_1201_1409,0.05026399750156479
2016_1201_1421,0.9999975188124245
2016_1201_1423,0.9983310363693206
2016_1201_1425,0.0009784433922799824
2016_1201_1428,0.00037074547810455244
2016_1201_1433,0.015871042046563175
2016_1201_1435,0.001043772366946211
2016_1201_1437,0.0002514333620261063
2016_1201_1438,7.371698270750142e-05
2016_1201_1451,0.9999902189946115
2016_1201_1452,0.0004667627223891496
2016_1201_1453,0.9990795988452098
2016_1201_1455,0.1908056292647097
2016_1201_1458,7.088521951244733e-05
2016_1201_1462,0.000349066556796801
2016_1201_1463,0.9999269930329401
2016_1211_1214,0.999999997069178
2016_1211_1218,0.12297591640805115
2016_1211_1221,0.9999735368594828
2016_1211_1231,0.0005696958860879242
2016_1211_1233,0.9996529363140443
2016_1211_1234,0.004376989536449295
2016_1211_1235,0.007006313278837396
2016_1211_1242,0.0012239699602878107
2016_1211_1246,0.0004294109099279011
2016_1211_1268,0.001266523439356507
2016_1211_1274,0.002122401929358001
2016_1211_1276,0.002346394202684425
2016_1211_1277,0.0003634737172553942
2016_1211_1292,0.9992810751456186
2016_1211_1314,0.0006523754276862706
2016_1211_1320,0.9660260291530333
2016_1211_1323,0.0012467460344301453
2016_1211_1328,0.00733390296654489
2016_1211_1332,0.0018912057550196856
2016_1211_1333,0.11221509710682784
2016_1211_1338,0.0013018421899215753
2016_1211_1344,0.007858429103584348
2016_1211_1345,0.0005638025335757533
2016_1211_1355,0.9999997790693196
2016_1211_1371,0.008926626717512272
2016_1211_1372,0.9999994622774784
2016_1211_1380,0.9999999998877311
2016_1211_1386,0.49524286610389134
2016_1211_1392,0.999109317566553
2016_1211_1393,0.002181186145081706
2016_1211_1396,0.20945316586891732
2016_1211_1400,0.0029475578309007115
2016_1211_1401,0.0015369274090457385
2016_1211_1403,0.009988730830852948
2016_1211_1409,0.4147960725575303
2016_1211_1421,0.9999998147375876
2016_1211_1423,0.9998751913134016
2016_1211_1425,0.01294716037115176
2016_1211_1428,0.004942632322748736
2016_1211_1433,0.1776224839683917
2016_1211_1435,0.013800580631030145
2016_1211_1437,0.003356951249836998
2016_1211_1438,0.000986379996044461
2016_1211_1451,0.9999992696783944
2016_1211_1452,0.006215334334699656
2016_1211_1453,0.999931218140681
2016_1211_1455,0.7594995427991639
2016_1211_1458,0.0009485224646959311
2016_1211_1462,0.0046548623772839515
2016_1211_1463,0.9999945484453889
2016_1214_1218,4.1095851254031956e-10
2016_1214_1221,0.0001107359057935201
2016_1214_1231,1.670628948354049e-12
2016_1214_1233,8.441620766150115e-06
2016_1214_1234,1.2884572571805075e-11
2016_1214_1235,2.067914116593383e-11
2016_1214_1242,3.5916340567634165e-12
2016_1214_1246,1.2590675703085602e-12
2016_1214_1268,3.716661913766031e-12
2016_1214_1274,6.233612355427175e-12
2016_1214_1276,6.893037374885181e-12
2016_1214_1277,1.065664083378193e-12
2016_1214_1292,4.073726124979591e-06
2016_1214_1314,1.913244365427646e-12
2016_1214_1320,8.333585881418562e-08
2016_1214_1323,3.658551907288525e-12
2016_1214_1328,2.1653165883717718e-11
2016_1214_1332,5.55328971951397e-12
2016_1214_1333,3.704528727483336e-10
2016_1214_1338,3.82044125473665e-12
2016_1214_1344,2.3214082595129096e-11
2016_1214_1345,1.6533369866971751e-12
2016_1214_1355,0.013092118395041073
2016_1214_1371,2.6397998446276117e-11
2016_1214_1372,0.0054208864156945055
2016_1214_1380,0.963106972107444
2016_1214_1386,2.8755782778445215e-09
2016_1214_1392,3.2875936072877437e-06
2016_1214_1393,6.4066422726363814e-12
2016_1214_1396,7.765130482129885e-10
2016_1214_1400,8.664305680701141e-12
2016_1214_1401,4.511394244852942e-12
2016_1214_1403,2.957056380039445e-11
2016_1214_1409,2.0773842544745713e-09
2016_1214_1421,0.01557346845431862
2016_1214_1423,2.3479033521278794e-05
2016_1214_1425,3.844355647142312e-11
2016_1214_1428,1.4557929710532923e-11
2016_1214_1433,6.330181227941046e-10
2016_1214_1435,4.10130482754655e-11
2016_1214_1437,9.87176538509118e-12
2016_1214_1438,2.8937584718493356e-12
2016_1214_1451,0.003997013430151678
2016_1214_1452,1.8329965048009442e-11
2016_1214_1453,4.260564505479385e-05
2016_1214_1455,9.25552459741592e-09
2016_1214_1458,2.782589792113495e-12
2016_1214_1462,1.370637403369438e-11
2016_1214_1463,0.0005373203393345663
2016_1218_1221,0.9999962892660956
2016_1218_1231,0.004048742029333642
2016_1218_1233,0.9999513203625471
2016_1218_1234,0.03039939312310225
2016_1218_1235,0.04790856631873641
2016_1218_1242,0.008663931456292137
2016_1218_1246,0.003054376209419296
2016_1218_1268,0.008962827150573829
2016_1218_1274,0.01494182651338328
2016_1218_1276,0.01649637861471304
2016_1218_1277,0.002586411534573097
2016_1218_1292,0.9998991303359891
2016_1218_1314,0.004633991869503038
2016_1218_1320,0.9950928466090172
2016_1218_1323,0.008823929885003207
2016_1218_1328,0.0500521991329275
2016_1218_1332,0.013332850803176826
2016_1218_1333,0.4740817445392053
2016_1218_1338,0.009210788585679343
2016_1218_1344,0.05346740638793003
2016_1218_1345,0.004007003162702225
2016_1218_1355,0.999999969021195
2016_1218_1371,0.06035807807499694
2016_1218_1372,0.9999999246007588
2016_1218_1380,0.9999999999842577
2016_1218_1386,0.8749569720757663
2016_1218_1392,0.9998750132022054
2016_1218_1393,0.01535020879487535
2016_1218_1396,0.6539213855518538
2016_1218_1400,0.020647842064498767
2016_1218_1401,0.010858534323093385
2016_1218_1403,0.06712511245682949
2016_1218_1409,0.8348465020911926
2016_1218_1421,0.9999999740225851
2016_1218_1423,0.9999824975048144
2016_1218_1425,0.08554379053676059
2016_1218_1428,0.03421237879305567
2016_1218_1433,0.6063527682749911
2016_1218_1435,0.09074254182640024
2016_1218_1437,0.023457830624474017
2016_1218_1438,0.00699224982769677
2016_1218_1451,0.9999998975945736
2016_1218_1452,0.04269847899038555
2016_1218_1453,0.9999903548687165
2016_1218_1455,0.9574862435090982
2016_1218_1458,0.00672543717628904
2016_1218_1462,0.03227574132394481
2016_1218_1463,0.9999992355819195
2016_1221_1231,1.5084934850880225e-08
2016_1221_1233,0.0708255879566245
2016_1221_1234,1.163411650087413e-07
2016_1221_1235,1.8672215876087597e-07
2016_1221_1242,3.2430639291974125e-08
2016_1221_1246,1.1368743705923872e-08
2016_1221_1268,3.355957757793467e-08
2016_1221_1274,5.6286365973733544e-08
2016_1221_1276,6.224063992457145e-08
2016_1221_1277,9.62240800048632e-09
2016_1221_1292,0.035478791793660376
2016_1221_1314,1.7275629379884443e-08
2016_1221_1320,0.0007519149488636725
2016_1221_1323,3.3034873622808344e-08
2016_1221_1328,1.955171063351744e-07
2016_1221_1332,5.014339705588546e-08
2016_1221_1333,3.3449910286325034e-06
2016_1221_1338,3.449665251371482e-08
2016_1221_1344,2.096113896524932e-07
2016_1221_1345,1.4928797181051693e-08
2016_1221_1355,0.9917207187339283
2016_1221_1371,2.3836052778018006e-07
2016_1221_1372,0.9800854936485023
2016_1221_1380,0.9999957576696102
2016_1221_1386,2.596434445997198e-05
2016_1221_1392,0.028829588295377004
2016_1221_1393,5.784873849961308e-08
2016_1221_1396,7.011471224987058e-06
2016_1221_1400,7.823429529191373e-08
2016_1221_1401,4.0735608341907035e-08
2016_1221_1403,2.6700717505805884e-07
2016_1221_1409,1.875737811427199e-05
2016_1221_1421,0.9930480795254909
2016_1221_1423,0.17492347171905825
2016_1221_1425,3.471257653254426e-07
2016_1221_1428,1.3145073052380298e-07
2016_1221_1433,5.715801058554265e-06
2016_1221_1435,3.7032696106723287e-07
2016_1221_1437,8.913704435550799e-08
2016_1221_1438,2.6129175831046032e-08
2016_1221_1451,0.9731441581866446
2016_1221_1452,1.6551029314534393e-07
2016_1221_1453,0.27783434088925407
2016_1221_1455,8.356572639077653e-05
2016_1221_1458,2.5125378888417336e-08
2016_1221_1462,1.2376161509490517e-07
2016_1221_1463,0.8291865358955389
2016_1231_1233,0.9999998020978956
2016_1231_1234,0.8852211736111227
2016_1231_1235,0.9252507323439242
2016_1231_1242,0.682526520106046
2016_1231_1246,0.429760407703601
2016_1231_1268,0.6898944216844748
2016_1231_1274,0.7886414541078289
2016_1231_1276,0.8049166227070944
2016_1231_1277,0.38945539495204146
2016_1231_1292,0.999999589903345
2016_1231_1314,0.5338482133479794
2016_1231_1320,0.9999799534636999
2016_1231_1323,0.6865129944721439
2016_1231_1328,0.9283723356189947
2016_1231_1332,0.7687364676764675
2016_1231_1333,0.9955105524372323
2016_1231_1338,0.6957553106111767
2016_1231_1344,0.9328652475878113
2016_1231_1345,0.4973988960785432
2016_1231_1355,0.999999999874065
2016_1231_1371,0.9404805612747986
2016_1231_1372,0.999999999693487
2016_1231_1380,0.999999999999936
2016_1231_1386,0.9994193658603497
2016_1231_1392,0.9999994918402921
2016_1231_1393,0.7931691405871941
2016_1231_1396,0.997853168864764
2016_1231_1400,0.8383512805540617
2016_1231_1401,0.7297601616593206
2016_1231_1403,0.9465248026301155
2016_1231_1409,0.9991964478868693
2016_1231_1421,0.9999999998943965
2016_1231_1423,0.9999999288475991
2016_1231_1425,0.9583531628322303
2016_1231_1428,0.8970562338005365
2016_1231_1433,0.9973677980857302
2016_1231_1435,0.9608602384576508
2016_1231_1437,0.8552614908068491
2016_1231_1438,0.6339861640670477
2016_1231_1451,0.9999999995837012
2016_1231_1452,0.9164710333786938
2016_1231_1453,0.9999999607902261
2016_1231_1455,0.9998195318460887
2016_1231_1458,0.624849115725789
2016_1231_1462,0.8913553603204429
2016_1231_1463,0.9999999968924844
2016_1233_1234,1.5262998062417278e-06
2016_1233_1235,2.4496381107084564e-06
2016_1233_1242,4.2546358204919374e-07
2016_1233_1246,1.491486989087637e-07
2016_1233_1268,4.402743271405508e-07
2016_1233_1274,7.384310789719544e-07
2016_1233_1276,8.165462236504517e-07
2016_1233_1277,1.2623819316712832e-07
2016_1233_1292,0.32549749987240684
2016_1233_1314,2.2664223304148362e-07
2016_1233_1320,0.009775436139378113
2016_1233_1323,4.333906413203975e-07
2016_1233_1328,2.565020172768119e-06
2016_1233_1332,6.578404007319669e-07
2016_1233_1333,4.388179710082715e-05
2016_1233_1338,4.525679820111782e-07
2016_1233_1344,2.749924858959195e-06
2016_1233_1345,1.95853705330646e-07
2016_1233_1355,0.9993640544659673
2016_1233_1371,3.1270882438546477e-06
2016_1233_1372,0.9984535837264303
2016_1233_1380,0.9999996766304391
2016_1233_1386,0.0003405240410498565
2016_1233_1392,0.28028999279583783
2016_1233_1393,7.589281141108249e-07
2016_1233_1396,9.197701419517575e-05
2016_1233_1400,1.0263696850763925e-06
2016_1233_1401,5.344179601782364e-07
2016_1233_1403,3.5029067776063175e-06
2016_1233_1409,0.000246025697462175
2016_1233_1421,0.9994666702836739
2016_1233_1423,0.7355465424056671
2016_1233_1425,4.553990038386113e-06
2016_1233_1428,1.7245244860209432e-06
2016_1233_1433,7.498149144435478e-05
2016_1233_1435,4.858368308866801e-06
2016_1233_1437,1.1694046417107883e-06
2016_1233_1438,3.4279353835655485e-07
2016_1233_1451,0.9979008574448671
2016_1233_1452,2.171356783364874e-06
2016_1233_1453,0.834636000193924
2016_1233_1455,0.0010952055524775601
2016_1233_1458,3.29624542778453e-07
2016_1233_1462,1.6236498245297866e-06
2016_1233_1463,0.9845404667733781
2016_1234_1235,0.6161160033594305
2016_1234_1242,0.21798913655948585
2016_1234_1246,0.08902005124877777
2016_1234_1268,0.22387864691447565
2016_1234_1274,0.326056703558714
2016_1234_1276,0.34852731919772806
2016_1234_1277,0.07639039463682577
2016_1234_1292,0.9999968371758589
2016_1234_1314,0.12929233910141594
2016_1234_1320,0.9998454137282118
2016_1234_1323,0.221152413613628
2016_1234_1328,0.6269422044432116
2016_1234_1332,0.30118945633410726
2016_1234_1333,0.9663884321120978
2016_1234_1338,0.22870027492224154
2016_1234_1344,0.6430733357756344
2016_1234_1345,0.11372590949389942
2016_1234_1355,0.9999999990287374
2016_1234_1371,0.6720028186098744
2016_1234_1372,0.9999999976360459
2016_1234_1380,0.9999999999995064
2016_1234_1386,0.9955392978195208
2016_1234_1392,0.9999960808782181
2016_1234_1393,0.33210154592491464
2016_1234_1396,0.9836779688424735
2016_1234_1400,0.40207687746676996
2016_1234_1401,0.25933564327709263
2016_1234_1403,0.6965132214227819
2016_1234_1409,0.9938359256098294
2016_1234_1421,0.9999999991855433
2016_1234_1423,0.999999451243895
2016_1234_1425,0.7489763836763439
2016_1234_1428,0.5304884212367852
2016_1234_1433,0.9800518365128125
2016_1234_1435,0.76094357470731
2016_1234_1437,0.43380289938446465
2016_1234_1438,0.18340079592825623
2016_1234_1451,0.9999999967893345
2016_1234_1452,0.5872252625140622
2016_1234_1453,0.9999996975982948
2016_1234_1455,0.9986098399178789
2016_1234_1458,0.17760649487482696
2016_1234_1462,0.5154526552606871
2016_1234_1463,0.9999999760335722
2016_1235_1242,0.14798184333858247
2016_1235_1246,0.05739153936508525
2016_1235_1268,0.15234841425676574
2016_1235_1274,0.23162298686421254
2016_1235_1276,0.2499997366769248
2016_1235_1277,0.04900775477821462
2016_1235_1292,0.9999949238237132
2016_1235_1314,0.08468536280681489
2016_1235_1320,0.9997519194060752
2016_1235_1323,0.15032451499114996
2016_1235_1328,0.5115045078533287
2016_1235_1332,0.21169558184287032
2016_1235_1333,0.9471300215184741
2016_1235_1338,0.15593903557551858
2016_1235_1344,0.5288762274907165
2016_1235_1345,0.07403284917008958
2016_1235_1355,0.9999999984411685
2016_1235_1371,0.5607392178834892
2016_1235_1372,0.9999999962059634
2016_1235_1380,0.999999999999208
2016_1235_1386,0.9928600472556118
2016_1235_1392,0.99999371000629
2016_1235_1393,0.23653154752184513
2016_1235_1396,0.9740600304089532
2016_1235_1400,0.29527225366236703
2016_1235_1401,0.17909084389136296
2016_1235_1403,0.5884723864611255
2016_1235_1409,0.9901437005350788
2016_1235_1421,0.999999998692835
2016_1235_1423,0.9999991192722048
2016_1235_1425,0.6502334637614919
2016_1235_1428,0.41314244766590985
2016_1235_1433,0.9683658747041415
2016_1235_1435,0.6648013086762445
2016_1235_1437,0.3231251212965317
2016_1235_1438,0.12275784974564659
2016_1235_1451,0.9999999948470311
2016_1235_1452,0.4698893880689536
2016_1235_1453,0.9999995146593825
2016_1235_1455,0.9977707323428675
2016_1235_1458,0.11860121476310713
2016_1235_1462,0.39860894781024286
2016_1235_1463,0.9999999615349958
2016_1242_1246,0.259564010962759
2016_1242_1268,0.5085538309824369
2016_1242_1274,0.6344484498321479
2016_1242_1276,0.6574395220517767
2016_1242_1277,0.2288159467806186
2016_1242_1292,0.9999991183461655
2016_1242_1314,0.3475543361162978
2016_1242_1320,0.999956903558421
2016_1242_1323,0.5046149058008403
2016_1242_1328,0.857727767097554
2016_1242_1332,0.6072538006192999
2016_1242_1333,0.9903978430638203
2016_1242_1338,0.515434759386421
2016_1242_1344,0.8660123844721455
2016_1242_1345,0.3152232820725207
2016_1242_1355,0.9999999997292561
2016_1242_1371,0.8802374768571339
2016_1242_1372,0.9999999993410369
2016_1242_1380,0.9999999999998623
2016_1242_1386,0.9987525452973044
2016_1242_1392,0.9999989075236315
2016_1242_1393,0.6407746757112734
2016_1242_1396,0.9953959588557395
2016_1242_1400,0.7069474774119967
2016_1242_1401,0.5567541019145721
2016_1242_1403,0.8916949331238314
2016_1242_1409,0.998274062631325
2016_1242_1421,0.9999999997729665
2016_1242_1423,0.999999847031643
2016_1242_1425,0.9145564939395102
2016_1242_1428,0.8021090697946365
2016_1242_1433,0.9943581856610518
2016_1242_1435,0.9194785419636378
2016_1242_1437,0.7332297780914584
2016_1242_1438,0.446196349578119
2016_1242_1451,0.9999999991050121
2016_1242_1452,0.8361600337843431
2016_1242_1453,0.9999999157041108
2016_1242_1455,0.9996120975335273
2016_1242_1458,0.43653782140118874
2016_1242_1462,0.7923671882940148
2016_1242_1463,0.9999999933192476
2016_1246_1268,0.7469581949066881
2016_1246_1274,0.8319603155636311
2016_1246_1276,0.8455530714131846
2016_1246_1277,0.45840305124596353
2016_1246_1292,0.9999996909311
2016_1246_1314,0.603107261891675
2016_1246_1320,0.9999848918765445
2016_1246_1323,0.743968077228795
2016_1246_1328,0.945048239281839
2016_1246_1332,0.8151788702883854
2016_1246_1333,0.9966127868564943
2016_1246_1338,0.7521280868539629
2016_1246_1344,0.9485531056782194
2016_1246_1345,0.5676879548620357
2016_1246_1355,0.9999999999050893
2016_1246_1371,0.9544757361636501
2016_1246_1372,0.9999999997689968
2016_1246_1380,0.9999999999999518
2016_1246_1386,0.9995623431513436
2016_1246_1392,0.9999996170259772
2016_1246_1393,0.8357532966810748
2016_1246_1396,0.9983811870549435
2016_1246_1400,0.8731210105220714
2016_1246_1401,0.7818081792002776
2016_1246_1403,0.9591604727563872
2016_1246_1409,0.9993942839763112
2016_1246_1421,0.9999999999204121
2016_1246_1423,0.9999999463760747
2016_1246_1425,0.9682875477212838
2016_1246_1428,0.9203978133183212
2016_1246_1433,0.9980149568853465
2016_1246_1435,0.9702151750611776
2016_1246_1437,0.8868846944928637
2016_1246_1438,0.6968166839820513
2016_1246_1451,0.999999999686257
2016_1246_1452,0.9357258934210424
2016_1246_1453,0.9999999704495992
2016_1246_1455,0.9998639843379488
2016_1246_1458,0.688477409784012
2016_1246_1462,0.9158683316129188
2016_1246_1463,0.9999999976580245
2016_1268_1274,0.6264764354016619
2016_1268_1276,0.6496920588754165
2016_1268_1277,0.22283384361759553
2016_1268_1292,0.9999990876550685
2016_1268_1314,0.3398359174283419
2016_1268_1320,0.9999554034012913
2016_1268_1323,0.49606045276193705
2016_1268_1328,0.853500703931551
2016_1268_1332,0.5990635053133635
2016_1268_1333,0.9900669039883943
2016_1268_1338,0.5068845641787613
2016_1268_1344,0.861991861662942
2016_1268_1345,0.30788404566567085
2016_1268_1355,0.9999999997198312
2016_1268_1371,0.8765829709099553
2016_1268_1372,0.9999999993180979
2016_1268_1380,0.9999999999998577
2016_1268_1386,0.9987091763848903
2016_1268_1392,0.9999988694936366
2016_1268_1393,0.6328607887974055
2016_1268_1396,0.995236451697919
2016_1268_1400,0.6998084450674057
2016_1268_1401,0.5482940512175317
2016_1268_1403,0.8883456991701298
2016_1268_1409,0.9982140885735984
2016_1268_1421,0.9999999997650633
2016_1268_1423,0.9999998417066844
2016_1268_1425,0.9118443391423702
2016_1268_1428,0.7966213423455083
2016_1268_1433,0.9941629356512289
2016_1268_1435,0.9169084284714706
2016_1268_1437,0.7264832911118428
2016_1268_1438,0.43775710212696517
2016_1268_1451,0.9999999990738568
2016_1268_1452,0.8314181157886492
2016_1268_1453,0.9999999127696991
2016_1268_1455,0.9995985997367065
2016_1268_1458,0.4281400256578386
2016_1268_1462,0.7866811544816582
2016_1268_1463,0.9999999930866847
2016_1274_1276,0.5251177959727056
2016_1274_1277,0.1459958520968006
